subject	predicate	object	relation	provided_by
RHEA:11412	biolink:same_as	EC:2.7.6.3	skos:exactMatch	Rhea
RHEA:11416	biolink:same_as	EC:2.3.1.90	skos:exactMatch	Rhea
RHEA:11420	biolink:same_as	EC:1.14.13.101	skos:exactMatch	Rhea
RHEA:11424	biolink:same_as	EC:2.7.11.7	skos:exactMatch	Rhea
RHEA:11428	biolink:same_as	EC:1.1.3.4	skos:exactMatch	Rhea
RHEA:11428	biolink:same_as	EC:1.1.3.5	skos:exactMatch	Rhea
RHEA:11432	biolink:same_as	EC:2.1.1.153	skos:exactMatch	Rhea
RHEA:11436	biolink:same_as	EC:7.1.1.9	skos:exactMatch	Rhea
RHEA:11440	biolink:same_as	EC:1.14.13.50	skos:exactMatch	Rhea
RHEA:11444	biolink:same_as	EC:3.1.6.9	skos:exactMatch	Rhea
RHEA:11448	biolink:same_as	EC:1.1.1.150	skos:exactMatch	Rhea
RHEA:11452	biolink:same_as	EC:1.14.14.85	skos:exactMatch	Rhea
RHEA:11456	biolink:same_as	EC:2.4.1.101	skos:exactMatch	Rhea
RHEA:11460	biolink:same_as	EC:2.7.1.147	skos:exactMatch	Rhea
RHEA:11464	biolink:same_as	EC:1.8.4.1	skos:exactMatch	Rhea
RHEA:11468	biolink:same_as	EC:2.6.1.32	skos:exactMatch	Rhea
RHEA:11472	biolink:same_as	EC:1.5.3.2	skos:exactMatch	Rhea
RHEA:11480	biolink:same_as	EC:1.14.13.23	skos:exactMatch	Rhea
RHEA:11484	biolink:same_as	EC:7.1.1.8	skos:exactMatch	Rhea
RHEA:11488	biolink:same_as	EC:2.3.1.76	skos:exactMatch	Rhea
RHEA:11492	biolink:same_as	EC:4.1.1.81	skos:exactMatch	Rhea
RHEA:11496	biolink:same_as	EC:2.5.1.53	skos:exactMatch	Rhea
RHEA:11500	biolink:same_as	EC:3.1.3.45	skos:exactMatch	Rhea
RHEA:11504	biolink:same_as	EC:2.1.1.109	skos:exactMatch	Rhea
RHEA:11508	biolink:same_as	EC:1.14.11.16	skos:exactMatch	Rhea
RHEA:11512	biolink:same_as	EC:2.4.1.172	skos:exactMatch	Rhea
RHEA:11516	biolink:same_as	EC:3.1.2.3	skos:exactMatch	Rhea
RHEA:11520	biolink:same_as	EC:2.4.1.127	skos:exactMatch	Rhea
RHEA:11524	biolink:same_as	EC:1.3.1.3	skos:exactMatch	Rhea
RHEA:11528	biolink:same_as	EC:2.5.1.17	skos:exactMatch	Rhea
RHEA:11532	biolink:same_as	EC:1.4.3.19	skos:exactMatch	Rhea
RHEA:11536	biolink:same_as	EC:1.1.3.17	skos:exactMatch	Rhea
RHEA:11540	biolink:same_as	EC:1.1.1.233	skos:exactMatch	Rhea
RHEA:11544	biolink:same_as	EC:3.5.1.26	skos:exactMatch	Rhea
RHEA:11548	biolink:same_as	EC:3.1.1.54	skos:exactMatch	Rhea
RHEA:11552	biolink:same_as	EC:3.1.1.71	skos:exactMatch	Rhea
RHEA:11556	biolink:same_as	EC:1.1.1.254	skos:exactMatch	Rhea
RHEA:11560	biolink:same_as	EC:1.3.1.25	skos:exactMatch	Rhea
RHEA:11564	biolink:same_as	EC:2.4.1.321	skos:exactMatch	Rhea
RHEA:11568	biolink:same_as	EC:2.1.1.54	skos:exactMatch	Rhea
RHEA:11576	biolink:same_as	EC:2.7.6.2	skos:exactMatch	Rhea
RHEA:11580	biolink:same_as	EC:2.7.8.11	skos:exactMatch	Rhea
RHEA:11584	biolink:same_as	EC:5.1.1.12	skos:exactMatch	Rhea
RHEA:11588	biolink:same_as	EC:1.3.99.16	skos:exactMatch	Rhea
RHEA:11592	biolink:same_as	EC:3.1.2.31	skos:exactMatch	Rhea
RHEA:11596	biolink:same_as	EC:4.1.1.23	skos:exactMatch	Rhea
RHEA:11600	biolink:same_as	EC:2.7.4.14	skos:exactMatch	Rhea
RHEA:11600	biolink:same_as	EC:2.7.4.25	skos:exactMatch	Rhea
RHEA:11604	biolink:same_as	EC:2.3.1.136	skos:exactMatch	Rhea
RHEA:11608	biolink:same_as	EC:2.3.1.136	skos:exactMatch	Rhea
RHEA:11612	biolink:same_as	EC:1.4.1.3	skos:exactMatch	Rhea
RHEA:11612	biolink:same_as	EC:1.4.1.4	skos:exactMatch	Rhea
RHEA:11620	biolink:same_as	EC:4.5.1.4	skos:exactMatch	Rhea
RHEA:11624	biolink:same_as	EC:2.6.3.1	skos:exactMatch	Rhea
RHEA:11628	biolink:same_as	EC:4.1.1.1	skos:exactMatch	Rhea
RHEA:11632	biolink:same_as	EC:4.4.1.16	skos:exactMatch	Rhea
RHEA:11636	biolink:same_as	EC:1.1.1.197	skos:exactMatch	Rhea
RHEA:11640	biolink:same_as	EC:1.3.1.77	skos:exactMatch	Rhea
RHEA:11644	biolink:same_as	EC:1.3.1.77	skos:exactMatch	Rhea
RHEA:11648	biolink:same_as	EC:1.14.13.46	skos:exactMatch	Rhea
RHEA:11652	biolink:same_as	EC:2.7.8.6	skos:exactMatch	Rhea
RHEA:11656	biolink:same_as	EC:6.2.1.53	skos:exactMatch	Rhea
RHEA:11660	biolink:same_as	EC:3.5.1.89	skos:exactMatch	Rhea
RHEA:11664	biolink:same_as	EC:2.4.3.5	skos:exactMatch	Rhea
RHEA:11668	biolink:same_as	EC:2.7.9.4	skos:exactMatch	Rhea
RHEA:11672	biolink:same_as	EC:2.6.1.85	skos:exactMatch	Rhea
RHEA:11676	biolink:same_as	EC:1.1.1.115	skos:exactMatch	Rhea
RHEA:11680	biolink:same_as	EC:6.3.5.2	skos:exactMatch	Rhea
RHEA:11688	biolink:same_as	EC:6.1.1.4	skos:exactMatch	Rhea
RHEA:11692	biolink:same_as	EC:1.6.1.1	skos:exactMatch	Rhea
RHEA:11692	biolink:same_as	EC:1.6.1.2	skos:exactMatch	Rhea
RHEA:11692	biolink:same_as	EC:1.6.1.3	skos:exactMatch	Rhea
RHEA:11696	biolink:same_as	EC:2.1.1.139	skos:exactMatch	Rhea
RHEA:11700	biolink:same_as	EC:1.14.13.54	skos:exactMatch	Rhea
RHEA:11708	biolink:same_as	EC:1.1.1.205	skos:exactMatch	Rhea
RHEA:11712	biolink:same_as	EC:1.2.7.7	skos:exactMatch	Rhea
RHEA:11716	biolink:same_as	EC:3.5.1.3	skos:exactMatch	Rhea
RHEA:11720	biolink:same_as	EC:3.5.2.14	skos:exactMatch	Rhea
RHEA:11724	biolink:same_as	EC:1.8.4.8	skos:exactMatch	Rhea
RHEA:11728	biolink:same_as	EC:1.1.1.163	skos:exactMatch	Rhea
RHEA:11732	biolink:same_as	EC:1.14.14.142	skos:exactMatch	Rhea
RHEA:11736	biolink:same_as	EC:1.1.1.241	skos:exactMatch	Rhea
RHEA:11740	biolink:same_as	EC:1.8.1.7	skos:exactMatch	Rhea
RHEA:11744	biolink:same_as	EC:3.6.1.28	skos:exactMatch	Rhea
RHEA:11748	biolink:same_as	EC:2.2.1.8	skos:exactMatch	Rhea
RHEA:11752	biolink:same_as	EC:3.1.1.55	skos:exactMatch	Rhea
RHEA:11756	biolink:same_as	EC:6.3.4.15	skos:exactMatch	Rhea
RHEA:11764	biolink:same_as	EC:3.5.3.16	skos:exactMatch	Rhea
RHEA:11768	biolink:same_as	EC:2.4.2.18	skos:exactMatch	Rhea
RHEA:11772	biolink:same_as	EC:1.1.1.220	skos:exactMatch	Rhea
RHEA:11776	biolink:same_as	EC:1.14.19.2	skos:exactMatch	Rhea
RHEA:11780	biolink:same_as	EC:2.4.1.134	skos:exactMatch	Rhea
RHEA:11784	biolink:same_as	EC:1.4.1.21	skos:exactMatch	Rhea
RHEA:11788	biolink:same_as	EC:1.4.1.21	skos:exactMatch	Rhea
RHEA:11792	biolink:same_as	EC:1.14.13.69	skos:exactMatch	Rhea
RHEA:11796	biolink:same_as	EC:1.1.3.16	skos:exactMatch	Rhea
RHEA:11800	biolink:same_as	EC:3.6.1.22	skos:exactMatch	Rhea
RHEA:11804	biolink:same_as	EC:1.2.1.29	skos:exactMatch	Rhea
RHEA:11808	biolink:same_as	EC:2.1.1.69	skos:exactMatch	Rhea
RHEA:11812	biolink:same_as	EC:1.8.3.4	skos:exactMatch	Rhea
RHEA:11816	biolink:same_as	EC:5.3.1.9	skos:exactMatch	Rhea
RHEA:11820	biolink:same_as	EC:2.4.2.36	skos:exactMatch	Rhea
RHEA:11824	biolink:same_as	EC:2.1.2.11	skos:exactMatch	Rhea
RHEA:11828	biolink:same_as	EC:3.1.4.58	skos:exactMatch	Rhea
RHEA:11832	biolink:same_as	EC:1.3.1.29	skos:exactMatch	Rhea
RHEA:11836	biolink:same_as	EC:2.4.3.1	skos:exactMatch	Rhea
RHEA:11840	biolink:same_as	EC:1.2.1.28	skos:exactMatch	Rhea
RHEA:11844	biolink:same_as	EC:2.3.1.54	skos:exactMatch	Rhea
RHEA:11848	biolink:same_as	EC:1.21.4.4	skos:exactMatch	Rhea
RHEA:11852	biolink:same_as	EC:2.4.2.28	skos:exactMatch	Rhea
RHEA:11860	biolink:same_as	EC:2.7.13.2	skos:exactMatch	Rhea
RHEA:11864	biolink:same_as	EC:1.5.8.2	skos:exactMatch	Rhea
RHEA:11868	biolink:same_as	EC:1.1.1.287	skos:exactMatch	Rhea
RHEA:11872	biolink:same_as	EC:1.14.15.5	skos:exactMatch	Rhea
RHEA:11876	biolink:same_as	EC:1.1.1.141	skos:exactMatch	Rhea
RHEA:11880	biolink:same_as	EC:1.5.3.5	skos:exactMatch	Rhea
RHEA:11884	biolink:same_as	EC:2.8.2.18	skos:exactMatch	Rhea
RHEA:11888	biolink:same_as	EC:1.2.1.4	skos:exactMatch	Rhea
RHEA:11888	biolink:same_as	EC:1.2.1.5	skos:exactMatch	Rhea
RHEA:11892	biolink:same_as	EC:2.1.1.121	skos:exactMatch	Rhea
RHEA:11896	biolink:same_as	EC:1.1.1.181	skos:exactMatch	Rhea
RHEA:11900	biolink:same_as	EC:1.1.1.286	skos:exactMatch	Rhea
RHEA:11900	biolink:same_as	EC:1.1.1.87	skos:exactMatch	Rhea
RHEA:11904	biolink:same_as	EC:3.5.4.11	skos:exactMatch	Rhea
RHEA:11908	biolink:same_as	EC:3.7.1.7	skos:exactMatch	Rhea
RHEA:11912	biolink:same_as	EC:1.3.1.48	skos:exactMatch	Rhea
RHEA:11916	biolink:same_as	EC:1.3.1.48	skos:exactMatch	Rhea
RHEA:11920	biolink:same_as	EC:4.2.1.96	skos:exactMatch	Rhea
RHEA:11924	biolink:same_as	EC:2.4.1.228	skos:exactMatch	Rhea
RHEA:11936	biolink:same_as	EC:2.3.1.95	skos:exactMatch	Rhea
RHEA:11940	biolink:same_as	EC:3.5.1.20	skos:exactMatch	Rhea
RHEA:11948	biolink:same_as	EC:3.1.2.23	skos:exactMatch	Rhea
RHEA:11952	biolink:same_as	EC:5.3.1.22	skos:exactMatch	Rhea
RHEA:11956	biolink:same_as	EC:3.2.1.104	skos:exactMatch	Rhea
RHEA:11960	biolink:same_as	EC:2.6.1.17	skos:exactMatch	Rhea
RHEA:11964	biolink:same_as	EC:3.3.2.11	skos:exactMatch	Rhea
RHEA:11968	biolink:same_as	EC:1.14.99.2	skos:exactMatch	Rhea
RHEA:11972	biolink:same_as	EC:1.16.3.2	skos:exactMatch	Rhea
RHEA:11976	biolink:same_as	EC:1.14.13.38	skos:exactMatch	Rhea
RHEA:11980	biolink:same_as	EC:1.8.1.13	skos:exactMatch	Rhea
RHEA:11984	biolink:same_as	EC:1.14.99.4	skos:exactMatch	Rhea
RHEA:11988	biolink:same_as	EC:2.1.1.79	skos:exactMatch	Rhea
RHEA:11992	biolink:same_as	EC:1.5.3.7	skos:exactMatch	Rhea
RHEA:11996	biolink:same_as	EC:1.14.13.44	skos:exactMatch	Rhea
RHEA:12000	biolink:same_as	EC:1.17.1.10	skos:exactMatch	Rhea
RHEA:12004	biolink:same_as	EC:2.4.1.220	skos:exactMatch	Rhea
RHEA:12008	biolink:same_as	EC:2.7.11.16	skos:exactMatch	Rhea
RHEA:12012	biolink:same_as	EC:2.7.1.89	skos:exactMatch	Rhea
RHEA:12016	biolink:same_as	EC:4.2.3.75	skos:exactMatch	Rhea
RHEA:12020	biolink:same_as	EC:3.5.1.4	skos:exactMatch	Rhea
RHEA:12024	biolink:same_as	EC:2.3.1.91	skos:exactMatch	Rhea
RHEA:12028	biolink:same_as	EC:3.5.2.4	skos:exactMatch	Rhea
RHEA:12032	biolink:same_as	EC:3.1.1.77	skos:exactMatch	Rhea
RHEA:12036	biolink:same_as	EC:1.1.1.111	skos:exactMatch	Rhea
RHEA:12040	biolink:same_as	EC:1.1.1.111	skos:exactMatch	Rhea
RHEA:12044	biolink:same_as	EC:3.1.1.3	skos:exactMatch	Rhea
RHEA:12044	biolink:same_as	EC:3.1.1.34	skos:exactMatch	Rhea
RHEA:12044	biolink:same_as	EC:3.1.1.79	skos:exactMatch	Rhea
RHEA:12048	biolink:same_as	EC:2.8.3.6	skos:exactMatch	Rhea
RHEA:12052	biolink:same_as	EC:4.2.3.6	skos:exactMatch	Rhea
RHEA:12056	biolink:same_as	EC:1.2.1.72	skos:exactMatch	Rhea
RHEA:12068	biolink:same_as	EC:2.7.8.7	skos:exactMatch	Rhea
RHEA:12072	biolink:same_as	EC:3.8.1.11	skos:exactMatch	Rhea
RHEA:12076	biolink:same_as	EC:1.1.1.90	skos:exactMatch	Rhea
RHEA:12080	biolink:same_as	EC:2.3.1.180	skos:exactMatch	Rhea
RHEA:12084	biolink:same_as	EC:1.1.1.67	skos:exactMatch	Rhea
RHEA:12088	biolink:same_as	EC:2.4.1.80	skos:exactMatch	Rhea
RHEA:12092	biolink:same_as	EC:5.1.2.4	skos:exactMatch	Rhea
RHEA:12096	biolink:same_as	EC:3.5.1.91	skos:exactMatch	Rhea
RHEA:12100	biolink:same_as	EC:4.2.1.110	skos:exactMatch	Rhea
RHEA:12104	biolink:same_as	EC:2.1.1.45	skos:exactMatch	Rhea
RHEA:12112	biolink:same_as	EC:2.1.1.47	skos:exactMatch	Rhea
RHEA:12116	biolink:same_as	EC:1.12.99.6	skos:exactMatch	Rhea
RHEA:12120	biolink:same_as	EC:2.7.7.27	skos:exactMatch	Rhea
RHEA:12124	biolink:same_as	EC:2.3.1.133	skos:exactMatch	Rhea
RHEA:12128	biolink:same_as	EC:1.4.7.1	skos:exactMatch	Rhea
RHEA:12132	biolink:same_as	EC:7.2.2.2	skos:exactMatch	Rhea
RHEA:12132	biolink:same_as	EC:7.2.2.21	skos:exactMatch	Rhea
RHEA:12136	biolink:same_as	EC:1.3.1.34	skos:exactMatch	Rhea
RHEA:12140	biolink:same_as	EC:2.7.1.145	skos:exactMatch	Rhea
RHEA:12144	biolink:same_as	EC:2.4.1.116	skos:exactMatch	Rhea
RHEA:12156	biolink:same_as	EC:1.1.1.398	skos:exactMatch	Rhea
RHEA:12160	biolink:same_as	EC:1.1.1.125	skos:exactMatch	Rhea
RHEA:12164	biolink:same_as	EC:2.8.2.1	skos:exactMatch	Rhea
RHEA:12168	biolink:same_as	EC:1.1.1.54	skos:exactMatch	Rhea
RHEA:12172	biolink:same_as	EC:3.5.99.6	skos:exactMatch	Rhea
RHEA:12176	biolink:same_as	EC:2.1.1.28	skos:exactMatch	Rhea
RHEA:12180	biolink:same_as	EC:2.1.1.111	skos:exactMatch	Rhea
RHEA:12184	biolink:same_as	EC:1.1.1.76	skos:exactMatch	Rhea
RHEA:12188	biolink:same_as	EC:1.2.4.2	skos:exactMatch	Rhea
RHEA:12192	biolink:same_as	EC:4.2.3.166	skos:exactMatch	Rhea
RHEA:12196	biolink:same_as	EC:4.1.2.22	skos:exactMatch	Rhea
RHEA:12200	biolink:same_as	EC:1.14.11.24	skos:exactMatch	Rhea
RHEA:12208	biolink:same_as	EC:3.1.1.56	skos:exactMatch	Rhea
RHEA:12212	biolink:same_as	EC:1.1.1.256	skos:exactMatch	Rhea
RHEA:12216	biolink:same_as	EC:1.1.1.256	skos:exactMatch	Rhea
RHEA:12220	biolink:same_as	EC:1.4.1.9	skos:exactMatch	Rhea
RHEA:12228	biolink:same_as	EC:6.3.5.4	skos:exactMatch	Rhea
RHEA:12232	biolink:same_as	EC:1.21.4.2	skos:exactMatch	Rhea
RHEA:12236	biolink:same_as	EC:1.17.1.5	skos:exactMatch	Rhea
RHEA:12240	biolink:same_as	EC:2.3.1.165	skos:exactMatch	Rhea
RHEA:12248	biolink:same_as	EC:1.3.1.98	skos:exactMatch	Rhea
RHEA:12252	biolink:same_as	EC:3.2.1.126	skos:exactMatch	Rhea
RHEA:12256	biolink:same_as	EC:1.3.1.43	skos:exactMatch	Rhea
RHEA:12256	biolink:same_as	EC:1.3.1.79	skos:exactMatch	Rhea
RHEA:12260	biolink:same_as	EC:2.7.1.86	skos:exactMatch	Rhea
RHEA:12268	biolink:same_as	EC:2.6.1.82	skos:exactMatch	Rhea
RHEA:12272	biolink:same_as	EC:4.1.1.28	skos:exactMatch	Rhea
RHEA:12276	biolink:same_as	EC:1.3.8.4	skos:exactMatch	Rhea
RHEA:12280	biolink:same_as	EC:2.7.1.149	skos:exactMatch	Rhea
RHEA:12284	biolink:same_as	EC:2.8.3.13	skos:exactMatch	Rhea
RHEA:12288	biolink:same_as	EC:3.2.1.51	skos:exactMatch	Rhea
RHEA:12292	biolink:same_as	EC:6.1.1.11	skos:exactMatch	Rhea
RHEA:12296	biolink:same_as	EC:4.3.3.4	skos:exactMatch	Rhea
RHEA:12300	biolink:same_as	EC:2.5.1.25	skos:exactMatch	Rhea
RHEA:12304	biolink:same_as	EC:1.2.1.31	skos:exactMatch	Rhea
RHEA:12308	biolink:same_as	EC:1.2.1.31	skos:exactMatch	Rhea
RHEA:12312	biolink:same_as	EC:1.14.14.22	skos:exactMatch	Rhea
RHEA:12316	biolink:same_as	EC:3.1.3.64	skos:exactMatch	Rhea
RHEA:12320	biolink:same_as	EC:1.3.1.73	skos:exactMatch	Rhea
RHEA:12324	biolink:same_as	EC:3.2.2.11	skos:exactMatch	Rhea
RHEA:12328	biolink:same_as	EC:2.4.1.334	skos:exactMatch	Rhea
RHEA:12332	biolink:same_as	EC:7.2.2.7	skos:exactMatch	Rhea
RHEA:12336	biolink:same_as	EC:4.2.99.12	skos:exactMatch	Rhea
RHEA:12340	biolink:same_as	EC:2.3.2.6	skos:exactMatch	Rhea
RHEA:12344	biolink:same_as	EC:1.2.1.70	skos:exactMatch	Rhea
RHEA:12348	biolink:same_as	EC:5.3.3.4	skos:exactMatch	Rhea
RHEA:12356	biolink:same_as	EC:5.3.1.8	skos:exactMatch	Rhea
RHEA:12360	biolink:same_as	EC:2.3.1.93	skos:exactMatch	Rhea
RHEA:12364	biolink:same_as	EC:1.10.5.1	skos:exactMatch	Rhea
RHEA:12368	biolink:same_as	EC:1.1.99.4	skos:exactMatch	Rhea
RHEA:12372	biolink:same_as	EC:3.1.1.45	skos:exactMatch	Rhea
RHEA:12376	biolink:same_as	EC:2.7.1.51	skos:exactMatch	Rhea
RHEA:12380	biolink:same_as	EC:2.6.1.46	skos:exactMatch	Rhea
RHEA:12384	biolink:same_as	EC:1.3.3.7	skos:exactMatch	Rhea
RHEA:12388	biolink:same_as	EC:1.14.14.89	skos:exactMatch	Rhea
RHEA:12388	biolink:same_as	EC:1.14.14.90	skos:exactMatch	Rhea
RHEA:12396	biolink:same_as	EC:1.1.1.186	skos:exactMatch	Rhea
RHEA:12400	biolink:same_as	EC:3.5.1.42	skos:exactMatch	Rhea
RHEA:12404	biolink:same_as	EC:2.4.1.22	skos:exactMatch	Rhea
RHEA:12408	biolink:same_as	EC:1.4.1.18	skos:exactMatch	Rhea
RHEA:12412	biolink:same_as	EC:3.1.3.38	skos:exactMatch	Rhea
RHEA:12416	biolink:same_as	EC:4.3.1.6	skos:exactMatch	Rhea
RHEA:12420	biolink:same_as	EC:2.7.1.144	skos:exactMatch	Rhea
RHEA:12424	biolink:same_as	EC:4.3.1.16	skos:exactMatch	Rhea
RHEA:12428	biolink:same_as	EC:1.6.5.7	skos:exactMatch	Rhea
RHEA:12432	biolink:same_as	EC:2.3.2.10	skos:exactMatch	Rhea
RHEA:12436	biolink:same_as	EC:2.3.1.138	skos:exactMatch	Rhea
RHEA:12440	biolink:same_as	EC:1.5.1.7	skos:exactMatch	Rhea
RHEA:12444	biolink:same_as	EC:1.3.1.27	skos:exactMatch	Rhea
RHEA:12448	biolink:same_as	EC:3.5.1.22	skos:exactMatch	Rhea
RHEA:12452	biolink:same_as	EC:2.7.1.134	skos:exactMatch	Rhea
RHEA:12456	biolink:same_as	EC:2.7.7.40	skos:exactMatch	Rhea
RHEA:12460	biolink:same_as	EC:4.2.1.2	skos:exactMatch	Rhea
RHEA:12464	biolink:same_as	EC:2.4.1.123	skos:exactMatch	Rhea
RHEA:12472	biolink:same_as	EC:1.4.3.19	skos:exactMatch	Rhea
RHEA:12476	biolink:same_as	EC:3.5.1.68	skos:exactMatch	Rhea
RHEA:12480	biolink:same_as	EC:2.6.1.43	skos:exactMatch	Rhea
RHEA:12484	biolink:same_as	EC:3.1.3.5	skos:exactMatch	Rhea
RHEA:12488	biolink:same_as	EC:4.3.1.9	skos:exactMatch	Rhea
RHEA:12492	biolink:same_as	EC:5.1.1.2	skos:exactMatch	Rhea
RHEA:12500	biolink:same_as	EC:1.5.1.25	skos:exactMatch	Rhea
RHEA:12504	biolink:same_as	EC:1.5.1.25	skos:exactMatch	Rhea
RHEA:12508	biolink:same_as	EC:2.1.1.50	skos:exactMatch	Rhea
RHEA:12512	biolink:same_as	EC:1.4.3.1	skos:exactMatch	Rhea
RHEA:12512	biolink:same_as	EC:1.4.3.15	skos:exactMatch	Rhea
RHEA:12516	biolink:same_as	EC:4.2.3.23	skos:exactMatch	Rhea
RHEA:12524	biolink:same_as	EC:1.5.1.1	skos:exactMatch	Rhea
RHEA:12524	biolink:same_as	EC:1.5.1.21	skos:exactMatch	Rhea
RHEA:12528	biolink:same_as	EC:2.4.1.212	skos:exactMatch	Rhea
RHEA:12532	biolink:same_as	EC:2.8.4.1	skos:exactMatch	Rhea
RHEA:12536	biolink:same_as	EC:4.2.1.91	skos:exactMatch	Rhea
RHEA:12540	biolink:same_as	EC:6.1.1.7	skos:exactMatch	Rhea
RHEA:12544	biolink:same_as	EC:6.3.5.9	skos:exactMatch	Rhea
RHEA:12548	biolink:same_as	EC:1.1.1.288	skos:exactMatch	Rhea
RHEA:12552	biolink:same_as	EC:2.3.1.146	skos:exactMatch	Rhea
RHEA:12556	biolink:same_as	EC:3.1.1.31	skos:exactMatch	Rhea
RHEA:12560	biolink:same_as	EC:2.4.1.218	skos:exactMatch	Rhea
RHEA:12568	biolink:same_as	EC:1.14.13.29	skos:exactMatch	Rhea
RHEA:12572	biolink:same_as	EC:6.3.1.10	skos:exactMatch	Rhea
RHEA:12576	biolink:same_as	EC:2.4.1.66	skos:exactMatch	Rhea
RHEA:12580	biolink:same_as	EC:1.5.1.23	skos:exactMatch	Rhea
RHEA:12584	biolink:same_as	EC:4.2.1.98	skos:exactMatch	Rhea
RHEA:12588	biolink:same_as	EC:2.4.1.92	skos:exactMatch	Rhea
RHEA:12593	biolink:same_as	EC:2.7.8.5	skos:exactMatch	Rhea
RHEA:12597	biolink:same_as	EC:2.3.1.183	skos:exactMatch	Rhea
RHEA:12601	biolink:same_as	EC:2.6.1.39	skos:exactMatch	Rhea
RHEA:12605	biolink:same_as	EC:2.2.1.7	skos:exactMatch	Rhea
RHEA:12609	biolink:same_as	EC:2.1.1.67	skos:exactMatch	Rhea
RHEA:12613	biolink:same_as	EC:1.8.4.4	skos:exactMatch	Rhea
RHEA:12617	biolink:same_as	EC:2.7.1.157	skos:exactMatch	Rhea
RHEA:12621	biolink:same_as	EC:4.1.1.12	skos:exactMatch	Rhea
RHEA:12625	biolink:same_as	EC:2.3.1.92	skos:exactMatch	Rhea
RHEA:12629	biolink:same_as	EC:1.14.11.11	skos:exactMatch	Rhea
RHEA:12633	biolink:same_as	EC:1.14.12.10	skos:exactMatch	Rhea
RHEA:12637	biolink:same_as	EC:2.4.1.50	skos:exactMatch	Rhea
RHEA:12641	biolink:same_as	EC:1.1.1.95	skos:exactMatch	Rhea
RHEA:12645	biolink:same_as	EC:1.2.7.8	skos:exactMatch	Rhea
RHEA:12649	biolink:same_as	EC:1.1.1.173	skos:exactMatch	Rhea
RHEA:12649	biolink:same_as	EC:1.1.1.378	skos:exactMatch	Rhea
RHEA:12653	biolink:same_as	EC:1.1.1.38	skos:exactMatch	Rhea
RHEA:12653	biolink:same_as	EC:1.1.1.39	skos:exactMatch	Rhea
RHEA:12657	biolink:same_as	EC:5.1.99.4	skos:exactMatch	Rhea
RHEA:12661	biolink:same_as	EC:2.3.1.21	skos:exactMatch	Rhea
RHEA:12665	biolink:same_as	EC:2.3.1.81	skos:exactMatch	Rhea
RHEA:12669	biolink:same_as	EC:3.1.3.43	skos:exactMatch	Rhea
RHEA:12673	biolink:same_as	EC:4.2.1.84	skos:exactMatch	Rhea
RHEA:12677	biolink:same_as	EC:1.14.99.21	skos:exactMatch	Rhea
RHEA:12681	biolink:same_as	EC:3.5.4.21	skos:exactMatch	Rhea
RHEA:12685	biolink:same_as	EC:1.8.1.15	skos:exactMatch	Rhea
RHEA:12689	biolink:same_as	EC:1.8.1.15	skos:exactMatch	Rhea
RHEA:12693	biolink:same_as	EC:2.5.1.52	skos:exactMatch	Rhea
RHEA:12697	biolink:same_as	EC:2.7.4.12	skos:exactMatch	Rhea
RHEA:12697	biolink:same_as	EC:2.7.4.8	skos:exactMatch	Rhea
RHEA:12701	biolink:same_as	EC:1.17.4.2	skos:exactMatch	Rhea
RHEA:12705	biolink:same_as	EC:2.1.1.77	skos:exactMatch	Rhea
RHEA:12709	biolink:same_as	EC:2.7.1.137	skos:exactMatch	Rhea
RHEA:12713	biolink:same_as	EC:2.7.6.4	skos:exactMatch	Rhea
RHEA:12717	biolink:same_as	EC:2.7.1.140	skos:exactMatch	Rhea
RHEA:12721	biolink:same_as	EC:2.5.1.16	skos:exactMatch	Rhea
RHEA:12725	biolink:same_as	EC:1.1.1.15	skos:exactMatch	Rhea
RHEA:12729	biolink:same_as	EC:5.3.3.22	skos:exactMatch	Rhea
RHEA:12733	biolink:same_as	EC:2.4.2.19	skos:exactMatch	Rhea
RHEA:12737	biolink:same_as	EC:1.21.4.1	skos:exactMatch	Rhea
RHEA:12741	biolink:same_as	EC:3.5.4.17	skos:exactMatch	Rhea
RHEA:12741	biolink:same_as	EC:3.5.4.7	skos:exactMatch	Rhea
RHEA:12745	biolink:same_as	EC:3.1.1.25	skos:exactMatch	Rhea
RHEA:12749	biolink:same_as	EC:4.1.1.59	skos:exactMatch	Rhea
RHEA:12753	biolink:same_as	EC:1.1.1.156	skos:exactMatch	Rhea
RHEA:12757	biolink:same_as	EC:1.3.1.69	skos:exactMatch	Rhea
RHEA:12761	biolink:same_as	EC:2.1.1.131	skos:exactMatch	Rhea
RHEA:12765	biolink:same_as	EC:1.2.7.1	skos:exactMatch	Rhea
RHEA:12769	biolink:same_as	EC:1.1.99.3	skos:exactMatch	Rhea
RHEA:12773	biolink:same_as	EC:1.14.11.21	skos:exactMatch	Rhea
RHEA:12777	biolink:same_as	EC:1.17.3.1	skos:exactMatch	Rhea
RHEA:12785	biolink:same_as	EC:1.1.1.21	skos:exactMatch	Rhea
RHEA:12789	biolink:same_as	EC:1.1.1.21	skos:exactMatch	Rhea
RHEA:12793	biolink:same_as	EC:2.7.4.21	skos:exactMatch	Rhea
RHEA:12797	biolink:same_as	EC:1.14.20.13	skos:exactMatch	Rhea
RHEA:12801	biolink:same_as	EC:2.7.11.26	skos:exactMatch	Rhea
RHEA:12805	biolink:same_as	EC:2.1.1.122	skos:exactMatch	Rhea
